,Satellite ID(Fake),Current Official Name of Satellite,Country/Org of UN Registry,Country of Operator/Owner,Users,Class of Orbit,Type of Orbit,Longitude of GEO (degrees),Perigee (km),Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Date of Launch,Expected Lifetime (yrs.),Contractor,Country of Contractor,Launch Site,Launch Vehicle,COSPAR Number,NORAD Number
462,463,Starlink-1508 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,378.0,381.0,0.00022223868434698867,53.0,96.5,227.0,2020-06-13,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038AM,45765.0
463,464,Starlink-1509 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,383.0,386.0,0.00022207417277370642,53.0,96.5,227.0,2020-06-13,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038AN,45766.0
464,465,Starlink-1510 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,379.0,381.0,0.00014814814814814815,53.0,96.5,227.0,2020-06-13,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038BG,45784.0
465,466,Starlink-1511 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,382.0,385.0,0.00022210705560079958,53.0,96.5,227.0,2020-06-13,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038AP,45767.0
466,467,Starlink-1512,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,378.0,381.0,0.00022223868434698867,53.0,96.5,227.0,2020-06-13,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038BH,45785.0
467,468,Starlink-1513 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,378.0,381.0,0.00022223868434698867,53.0,96.5,227.0,2020-06-13,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038BJ,45786.0
468,469,Starlink-1514 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055V,46046.0
469,470,Starlink-1515 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AQ,46065.0
470,471,Starlink-1516 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,377.0,378.0,7.410151908114116e-05,53.0,96.5,227.0,2020-06-13,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038V,45749.0
471,472,Starlink-1517 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,379.0,381.0,0.00014814814814814815,53.0,96.5,227.0,2020-06-13,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038BK,45787.0
472,473,Starlink-1521 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,378.0,380.0,0.0001481700992739665,53.0,96.5,227.0,2020-06-13,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038AQ,45768.0
473,474,Starlink-1522 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055A,46027.0
474,475,Starlink-1523 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055B,46028.0
475,476,Starlink-1524 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055W,46047.0
476,477,Starlink-1525 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AR,46066.0
477,478,Starlink-1526 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055C,46029.0
478,479,Starlink-1527 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055X,46048.0
479,480,Starlink-1529 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AS,46067.0
480,481,Starlink-1530 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055Y,46049.0
481,482,Starlink-1531 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AS,46572.0
482,483,Starlink-1532 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AT,46068.0
483,484,Starlink-1533 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AU,46069.0
484,485,Starlink-1534 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055D,46030.0
485,486,Starlink-1535 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055Z,46050.0
486,487,Starlink-1536,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AV,46070.0
487,488,Starlink-1538 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AW,46071.0
488,489,Starlink-1539 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AX,46072.0
489,490,Starlink-1540 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AA,46051.0
490,491,Starlink-1541 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AB,46052.0
491,492,Starlink-1542 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AY,46073.0
492,493,Starlink-1543 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AC,46053.0
493,494,Starlink-1544 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055E,46031.0
494,495,Starlink-1545 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AR,46156.0
495,496,Starlink-1546,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062X,46346.0
496,497,Starlink-1547,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062Y,46347.0
497,498,Starlink-1548 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AD,46054.0
498,499,Starlink-1549 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AZ,46074.0
499,500,Starlink-1550,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AS,46365.0
500,501,Starlink-1551 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055BA,46075.0
501,502,Starlink-1552 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055BB,46076.0
502,503,Starlink-1553,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062Z,46348.0
503,504,Starlink-1554 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AE,46055.0
504,505,Starlink-1555 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055F,46032.0
505,506,Starlink-1556 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055G,46033.0
506,507,Starlink-1557 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055H,46034.0
507,508,Starlink-1558 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055J,46035.0
508,509,Starlink-1559 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055BC,46077.0
509,510,Starlink-1560 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055K,46036.0
510,511,Starlink-1561 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AF,46056.0
511,512,Starlink-1562 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AG,46057.0
512,513,Starlink-1563 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055BD,46078.0
513,514,Starlink-1564 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AH,46058.0
514,515,Starlink-1565 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055L,46037.0
515,516,Starlink-1566 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055BE,46079.0
516,517,Starlink-1567 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055M,46038.0
517,518,Starlink-1568 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055BF,46080.0
518,519,Starlink-1569 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055N,46039.0
519,520,Starlink-1570 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AJ,46059.0
520,521,Starlink-1571 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055BG,46081.0
521,522,Starlink-1572 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AK,46060.0
522,523,Starlink-1573 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AL,46061.0
523,524,Starlink-1574 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AM,46062.0
524,525,Starlink-1575,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AA,46349.0
525,526,Starlink-1576 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055P,46040.0
526,527,Starlink-1577 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AN,46063.0
527,528,Starlink-1578 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055BH,46082.0
528,529,Starlink-1579 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055BJ,46083.0
529,530,Starlink-1580 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055Q,46041.0
530,531,Starlink-1581 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055R,46042.0
531,532,Starlink-1582 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055S,46043.0
532,533,Starlink-1583 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AP,46064.0
533,534,Starlink-1584 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055T,46044.0
534,535,Starlink-1585 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057A,46117.0
535,536,Starlink-1586 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057W,46137.0
536,537,Starlink-1587 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AS,46157.0
537,538,Starlink-1588 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057B,46118.0
538,539,Starlink-1589 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AT,46158.0
539,540,Starlink-1590 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057X,46138.0
540,541,Starlink-1591 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-07,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055U,46045.0
541,542,Starlink-1592 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057Y,46139.0
542,543,Starlink-1593 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057C,46119.0
543,544,Starlink-1594 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057Z,46140.0
544,545,Starlink-1595 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AU,46159.0
545,546,Starlink-1596 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AA,46141.0
546,547,Starlink-1597 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AB,46142.0
547,548,Starlink-1598 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AV,46160.0
548,549,Starlink-1599 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AC,46143.0
549,550,Starlink-1600 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AW,46161.0
550,551,Starlink-1601 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057D,46120.0
551,552,Starlink-1602 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057E,46121.0
552,553,Starlink-1603 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AX,46162.0
553,554,Starlink-1604 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057F,46122.0
554,555,Starlink-1605 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057G,46123.0
555,556,Starlink-1606 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AD,46144.0
556,557,Starlink-1607 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AE,46145.0
557,558,Starlink-1608 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AF,46146.0
558,559,Starlink-1610 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AY,46163.0
559,560,Starlink-1611 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AG,46147.0
560,561,Starlink-1612 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AZ,46164.0
561,562,Starlink-1613 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057BA,46165.0
562,563,Starlink-1614 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057H,46124.0
563,564,Starlink-1615 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057BB,46166.0
564,565,Starlink-1616 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AH,46148.0
565,566,Starlink-1617 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AB,46350.0
566,567,Starlink-1618 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057J,46125.0
567,568,Starlink-1619 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057K,46126.0
568,569,Starlink-1620 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AJ,46149.0
569,570,Starlink-1621 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057L,46127.0
570,571,Starlink-1622 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057M,46128.0
571,572,Starlink-1623 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057N,46129.0
572,573,Starlink-1624 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057P,46130.0
573,574,Starlink-1625 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057Q,46131.0
574,575,Starlink-1626 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057BC,46167.0
575,576,Starlink-1627 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057BD,46168.0
576,577,Starlink-1628 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057BE,46169.0
577,578,Starlink-1629 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-08-18,,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AK,46150.0
